"female_normal_vs_deep"	"female_normal_vs_shallow"	"female_shallow_vs_deep"	"male_normal_vs_deep"	"male_normal_vs_shallow"	"male_shallow_vs_deep"
"ENSG00000019549.13_SNAI2"	0	0.380119070093252	0	0	0	1.24682881564188
"ENSG00000019582.15_CD74"	0	0	0	0	0	0
"ENSG00000019991.18_HGF"	0	0	0	0	0	0
"ENSG00000019995.6_ZRANB1"	0	0	0	0	0	0
"ENSG00000020129.16_NCDN"	0	0	0	0	0	0
"ENSG00000020181.18_ADGRA2"	0	0	0	0	0	0
"ENSG00000020219.9_CCT8L1P"	NA	0	NA	NA	0	NA
"ENSG00000020256.20_ZFP64"	0	0	0	0	0	0
"ENSG00000020426.11_MNAT1"	0	-0.211306012176495	0	0	0	0
"ENSG00000020577.14_SAMD4A"	0	0	0	0	-0.404918230962102	0
"ENSG00000020633.19_RUNX3"	0	0.261108437928286	0	0	0	0
"ENSG00000020922.13_MRE11"	0	0	0	0	0	0
"ENSG00000021300.14_PLEKHB1"	0	-0.314819656998776	0	0	0	0
"ENSG00000021355.13_SERPINB1"	0	0	0	0	0	0
"ENSG00000021461.17_CYP3A43"	0	0	0	NA	0	NA
"ENSG00000021488.13_SLC7A9"	NA	NA	NA	0	-1.06985133458891	0
"ENSG00000021574.13_SPAST"	0	0	0	0	0	0
"ENSG00000021645.20_NRXN3"	0	0	0	0	0	0
"ENSG00000021762.20_OSBPL5"	0	0	0	0	0	0
"ENSG00000021776.11_AQR"	0.6716619457472	0.278588964072891	0	0.801401799934523	0.403062369682858	0
"ENSG00000021826.17_CPS1"	NA	NA	NA	5.17976012623945	0	4.74707324168168
"ENSG00000021852.13_C8B"	NA	NA	NA	0	0	0
"ENSG00000022267.19_FHL1"	0	1.08357889110811	0	0	0.822081282962865	0
"ENSG00000022277.13_RTF2"	0	0	0	0	0	0
"ENSG00000022355.18_GABRA1"	NA	0	NA	NA	-1.62544741354314	NA
"ENSG00000022556.16_NLRP2"	0	0	0	0	0	0
"ENSG00000022567.10_SLC45A4"	0	0	0	0	0.477786556947523	0
"ENSG00000022840.16_RNF10"	0	0	0	0	0	0
"ENSG00000022976.15_ZNF839"	0	0	0	0	0	0
"ENSG00000023041.11_ZDHHC6"	0	0	0	0	0	0
"ENSG00000023171.18_GRAMD1B"	0	1.22087370140104	0	1.76095769712397	0	0
"ENSG00000023191.17_RNH1"	0	0	0	0	0	0
"ENSG00000023228.14_NDUFS1"	0	0	0	0	0	0
"ENSG00000023287.13_RB1CC1"	0	-0.189048055639597	0	0	0	0
"ENSG00000023318.8_ERP44"	0	0	0	0	0	0
"ENSG00000023330.15_ALAS1"	0	0	0	0	0	0
"ENSG00000023445.16_BIRC3"	0	0.597681734940353	0	0	-0.634652214556838	0
"ENSG00000023516.9_AKAP11"	0	0	0	0	0	0
"ENSG00000023572.10_GLRX2"	0	0	0	0	0	0
"ENSG00000023608.5_SNAPC1"	0	0	0	0	-0.290362962066443	0
"ENSG00000023697.13_DERA"	0	0	0	0	0	0
"ENSG00000023734.11_STRAP"	0	0	0	0	0	0
"ENSG00000023839.12_ABCC2"	0	1.45692986626582	0	4.50731818800084	0	3.9640194591535
"ENSG00000023892.11_DEF6"	0	0	0	0	0	0
"ENSG00000023902.14_PLEKHO1"	0	0	0	0	-0.31142601260966	0
"ENSG00000023909.10_GCLM"	0	0	0	0	0	0
"ENSG00000024048.11_UBR2"	0	0	0	0	0	0
"ENSG00000024422.12_EHD2"	0	0	0	0	0	0
"ENSG00000024526.17_DEPDC1"	0	-0.506066012019468	0	0	0	0
"ENSG00000024862.18_CCDC28A"	0	0	0	0	0	0
"ENSG00000025039.15_RRAGD"	0	0	0	0	0	0
"ENSG00000025156.13_HSF2"	0	-0.16596185417052	0	0	0	0
"ENSG00000025293.17_PHF20"	0	0	0	0	0	0
"ENSG00000025423.11_HSD17B6"	0	0	0	0	0.819542191509357	0
"ENSG00000025434.19_NR1H3"	0	0.262484501436877	0	0	0	0
"ENSG00000025708.14_TYMP"	0	0	0	0	0	0
"ENSG00000025770.19_NCAPH2"	0	0	0	0	0	0
"ENSG00000025772.8_TOMM34"	0	-0.222492131337047	0	0	0	0
"ENSG00000025796.14_SEC63"	0	0	0	0	0	0
"ENSG00000025800.14_KPNA6"	0	0	0	0	0	0
"ENSG00000026025.16_VIM"	0	0	0	0	0	0
"ENSG00000026036.22_RTEL1-TNFRSF6B"	0	0	0	0	0	0
"ENSG00000026103.22_FAS"	0	0	0	0	0	0
"ENSG00000026297.16_RNASET2"	0	0.211263718460647	0	0	0	0
"ENSG00000026508.20_CD44"	0	0	0	0	0	0
"ENSG00000026559.14_KCNG1"	0	0	0	0	0	0
"ENSG00000026652.15_AGPAT4"	0	0	0	0	0	0
"ENSG00000026751.17_SLAMF7"	0	0	0	0	0	0
"ENSG00000026950.17_BTN3A1"	0	0	0	0	0	0
"ENSG00000027001.10_MIPEP"	0	0	0	0	0.37856898615783	-0.664689424688427
"ENSG00000027075.15_PRKCH"	0	0	0	0	0	0
"ENSG00000027644.5_INSRR"	0	-0.842831378509966	0	0	-0.996353202314137	0
"ENSG00000027697.15_IFNGR1"	0	0	0	0	0	0
"ENSG00000027847.14_B4GALT7"	0	-0.234759146001293	0	0	0	0
"ENSG00000027869.12_SH2D2A"	0	0	0	0	-0.479522742536962	0
"ENSG00000028116.18_VRK2"	0	-0.174426151003358	0	0	0	0
"ENSG00000028137.19_TNFRSF1B"	0	0	0	0	0	0
"ENSG00000028203.18_VEZT"	0	0	0	0	0	0
"ENSG00000028277.21_POU2F2"	0	0	0	0	-0.365320938547876	1.09586635392349
"ENSG00000028310.18_BRD9"	0	-0.183591612326888	0	0	0	0
"ENSG00000028528.15_SNX1"	0	0.41180996815055	0	0	0.309826003314598	0
"ENSG00000028839.10_TBPL1"	0	0	0	0	-0.210309446493025	0
"ENSG00000029153.14_ARNTL2"	0	0	0	0	0	0
"ENSG00000029363.17_BCLAF1"	0	0	0	0	0	0
"ENSG00000029364.12_SLC39A9"	0	0	0	0	0	0
"ENSG00000029534.21_ANK1"	0	1.04315825909536	0	0	0	0
"ENSG00000029559.7_IBSP"	0	-0.649251297933749	0	0	0	0
"ENSG00000029639.11_TFB1M"	0	0	0	0	0	0
"ENSG00000029725.17_RABEP1"	0	0	0	0	0	0
"ENSG00000029993.15_HMGB3"	0	-0.430655801339136	0	0	0	0
"ENSG00000030066.13_NUP160"	0	0	0	0	0	0
"ENSG00000030110.13_BAK1"	0	0	0	0	0	0
"ENSG00000030304.14_MUSK"	0	0.500621030522745	0	0	0	0
"ENSG00000030419.16_IKZF2"	0	0	0	0	0	0
"ENSG00000030582.18_GRN"	0	0	0	0	0	0
"ENSG00000031003.10_FAM13B"	0	0.178979787454187	0	0	0	0
"ENSG00000031081.11_ARHGAP31"	0	0.372474566291727	0	0	0	0
"ENSG00000031691.7_CENPQ"	0	-0.258552665761579	0	0	-0.393823636147704	0
"ENSG00000031698.13_SARS1"	0	0	0	0	0	0
"ENSG00000031823.14_RANBP3"	0	0	0	0	0	0
"ENSG00000032219.19_ARID4A"	0	0	0	0	0	0
"ENSG00000032389.13_EIPR1"	0	-0.196443260526156	0	0	0	0
"ENSG00000032444.17_PNPLA6"	0	0.201542794907745	0	0	0	0
"ENSG00000032742.18_IFT88"	0	0.222793856166565	0	0	0.476928043891076	-0.961171740734445
"ENSG00000033011.13_ALG1"	0	0	0	0	0	0
"ENSG00000033030.15_ZCCHC8"	0	0	0	0	0	0
"ENSG00000033050.9_ABCF2"	0	-0.198389962426246	0	0	0	0
"ENSG00000033100.16_CHPF2"	0	-0.180851627678115	0	0	0	0
"ENSG00000033122.21_LRRC7"	0	0	0	0	0	0
"ENSG00000033170.17_FUT8"	0	0	0	0	0	0
"ENSG00000033178.13_UBA6"	0	0	0	0	-0.250444921988693	0
"ENSG00000033327.13_GAB2"	0	0	0	0	0	0
"ENSG00000033627.17_ATP6V0A1"	0	0	0	0	0	0
"ENSG00000033800.14_PIAS1"	0	0.300987129432982	0	0	0.281421127494678	0
"ENSG00000033867.16_SLC4A7"	0	0	0	0	-0.305385882787923	0
"ENSG00000034053.14_APBA2"	0	0	0	0	0	0
"ENSG00000034152.19_MAP2K3"	0	0	0	0	0.190561714360859	0
"ENSG00000034239.11_EFCAB1"	0	0	0	0	1.43597166562255	-2.29065406643571
"ENSG00000034510.6_TMSB10"	0	-0.348854324887116	0	0	0	0
"ENSG00000034533.12_ASTE1"	0	0	0	0	0	0
"ENSG00000034677.13_RNF19A"	0	-0.264621774083976	0	0	-0.283629556518974	0
"ENSG00000034693.15_PEX3"	0	0	0	0	0	0
"ENSG00000034713.8_GABARAPL2"	0	0	0	0	0	0
"ENSG00000034971.17_MYOC"	0	0.806169753045366	0	0	0	0
"ENSG00000035115.22_SH3YL1"	0	0	0	0	0	0
"ENSG00000035141.8_FAM136A"	0	-0.190540789448538	0	0	0	0
"ENSG00000035403.18_VCL"	0	0	0	0	0	0
"ENSG00000035499.13_DEPDC1B"	0	-0.500329345445839	0	0	0	0
"ENSG00000035664.11_DAPK2"	0	0.506928627327907	0	0	0.53996025091516	0
"ENSG00000035681.9_NSMAF"	0	0	0	0	0	0
"ENSG00000035687.10_ADSS2"	0	0	0	0	0	0
"ENSG00000035720.8_STAP1"	0	0	0	0	0	1.31071488876366
"ENSG00000035862.12_TIMP2"	0	0	0	0	0	0
"ENSG00000035928.16_RFC1"	0	0	0	0	0	0
"ENSG00000036054.13_TBC1D23"	0	0	0	0	0	0
"ENSG00000036257.13_CUL3"	0	0	0	0	0	0
"ENSG00000036448.10_MYOM2"	0	0.860397959813846	0	0	0.597953299673874	0
"ENSG00000036473.8_OTC"	0	0	0	0	1.01554753664825	0
"ENSG00000036530.9_CYP46A1"	0	0	0	0	0	0
"ENSG00000036549.13_ZZZ3"	0	0	0	0	0	0
"ENSG00000036565.15_SLC18A1"	0	0	0	0	-0.77070223125754	0
"ENSG00000036672.16_USP2"	0	0	0	0	0	0
"ENSG00000036828.17_CASR"	5.58745298666314	1.61192953392324	0	3.42712627394628	0	3.12723018746813
"ENSG00000037042.9_TUBG2"	0	-0.1925001670217	0	0	0	0
"ENSG00000037241.7_RPL26L1"	0	0	0	0	0	0
"ENSG00000037280.16_FLT4"	0	0.546628752947818	0	0	0	0
"ENSG00000037474.15_NSUN2"	0	0	0	0	0	0
"ENSG00000037637.11_FBXO42"	0	0	0	0	0	0
"ENSG00000037749.12_MFAP3"	0	0	0	0	0	0
"ENSG00000037757.14_MRI1"	0	0	0	0	0	0
"ENSG00000037897.17_METTL1"	0	-0.334299927647486	0	-0.883097583552666	0	0
"ENSG00000037965.6_HOXC8"	0	0	0	0	0	0
"ENSG00000038002.9_AGA"	0	0	0	0	0.527698128941228	0
"ENSG00000038210.14_PI4K2B"	0	0	0	0	0	0
"ENSG00000038219.13_BOD1L1"	0	0	0	0	0	0
"ENSG00000038274.17_MAT2B"	0	0	0	0	0	0
"ENSG00000038295.8_TLL1"	0	0	0	0	0	0
"ENSG00000038358.15_EDC4"	0	0	0	0	0	0
"ENSG00000038382.20_TRIO"	0	-0.330359451414483	0	0	0	0
"ENSG00000038427.16_VCAN"	0	-0.548701822459443	0	0	-0.517920472440761	0
"ENSG00000038532.16_CLEC16A"	0	0	0	0	0	0
"ENSG00000038945.15_MSR1"	0	0	0	0	0	0
"ENSG00000039068.19_CDH1"	0	-0.211778129991734	0	0	0	0
"ENSG00000039123.16_MTREX"	0	0	0	0	0	0
"ENSG00000039139.9_DNAH5"	0	0	0	0	0	0
"ENSG00000039319.17_ZFYVE16"	0	0	0	0	0	0
"ENSG00000039523.20_RIPOR1"	0	0.326830182493218	0	0	0	0
"ENSG00000039537.14_C6"	0	0.806058773774671	0	0	1.49255283919234	-2.50517152936877
"ENSG00000039560.14_RAI14"	0	0	0	0	-0.381501568762656	0
"ENSG00000039600.11_SOX30"	0	-0.964304599030852	0	0	0	0
"ENSG00000039650.12_PNKP"	0	0	0	0	0	0
"ENSG00000039987.7_BEST2"	0	0	0	NA	0	NA
"ENSG00000040199.18_PHLPP2"	0	0	0	0	0	0
"ENSG00000040275.17_SPDL1"	0	-0.382891671823235	0	0	0	0
"ENSG00000040341.18_STAU2"	0	-0.341205684570108	0	0	0	0
"ENSG00000040487.13_SLC66A1"	0	-0.193264917831505	0	0	0	0
"ENSG00000040531.16_CTNS"	0	0	0	0	0	0
"ENSG00000040608.14_RTN4R"	0	0	0	0	0	0
"ENSG00000040633.13_PHF23"	0	0	0	0	0.241882323981328	0
"ENSG00000040731.10_CDH10"	0	0	0	0	0	0
"ENSG00000040933.16_INPP4A"	0	-0.181989219153148	0	0	-0.195298929170997	0
"ENSG00000041353.10_RAB27B"	0	0.483770963888487	0	0	0	0
"ENSG00000041357.16_PSMA4"	0	0	0	0	0	0
"ENSG00000041515.16_MYO16"	0	0	0	0	-0.908209602449978	0
"ENSG00000041802.11_LSG1"	0	-0.16912422714604	0	0	0	0
"ENSG00000041880.14_PARP3"	0	0.183909425052884	0	0	0	0
"ENSG00000041982.16_TNC"	0	0	0	0	0	0
"ENSG00000041988.15_THAP3"	0	0	0	0	0	0
"ENSG00000042062.13_RIPOR3"	0	0	0	0	-0.400859507611539	0
"ENSG00000042088.14_TDP1"	0	0	0	0	0	0
"ENSG00000042286.15_AIFM2"	0	0	0	0	0.317552496057088	0
"ENSG00000042304.12_C2orf83"	NA	0	NA	NA	0	NA
"ENSG00000042317.17_SPATA7"	0	0	0	0	0	0
"ENSG00000042429.12_MED17"	0	0	0	0	0	0
"ENSG00000042445.14_RETSAT"	0	0.227016044252449	0	0	0.4584447043508	0
"ENSG00000042493.16_CAPG"	0	0	0	0	0	0
"ENSG00000042753.12_AP2S1"	0	0	0	0	0	0
"ENSG00000042781.14_USH2A"	0	0	0	0	0	0
"ENSG00000042813.8_ZPBP"	NA	0	NA	NA	0	NA
"ENSG00000042832.12_TG"	0	0	0	0	0	0
"ENSG00000042980.13_ADAM28"	0	0.516377317797802	0	0	0.543681845698961	0
"ENSG00000043039.7_BARX2"	0	0	0	0	0	0
"ENSG00000043093.15_DCUN1D1"	0	0	0	0	0	0
"ENSG00000043143.20_JADE2"	0	0	0	0	0	0
"ENSG00000043355.12_ZIC2"	0	0	0	0	0	0
"ENSG00000043462.13_LCP2"	0	0	0	0	-0.41189294879938	0
"ENSG00000043514.17_TRIT1"	0	0	0	0	-0.373315533950116	0
"ENSG00000043591.6_ADRB1"	0	0.59575949080114	0	0	0	0
"ENSG00000044012.4_GUCA2B"	0	1.0996617328117	0	NA	0	0
"ENSG00000044090.10_CUL7"	0	0	0	0	0	0
"ENSG00000044115.21_CTNNA1"	0	0	0	0	0.237434907012172	0
"ENSG00000044446.12_PHKA2"	0	0	0	0	0	0
"ENSG00000044459.15_CNTLN"	0	-0.312439205188789	0	0	0	0
"ENSG00000044524.11_EPHA3"	NA	NA	NA	0	-0.754797870950962	1.89461946049694
"ENSG00000044574.8_HSPA5"	0	0	0	0	0	0
"ENSG00000046604.13_DSG2"	0	0	0	0	0	0
"ENSG00000046647.13_GEMIN8"	0	0	0	0	0.20354067726304	0
"ENSG00000046651.15_OFD1"	0	0	0	0	0.274970131733824	0
"ENSG00000046653.15_GPM6B"	0	0	0	0	0.689670067085754	-1.29487306225653
"ENSG00000046774.10_MAGEC2"	0	-1.49099325778441	0	0	-2.43110475035711	0
"ENSG00000046889.19_PREX2"	0	0	0	0	0	0
"ENSG00000047056.16_WDR37"	0	0	0	0	0	0
"ENSG00000047188.16_YTHDC2"	0	0	0	0	0	0
"ENSG00000047230.15_CTPS2"	0	0	0	0	0.235130850062112	0
"ENSG00000047249.18_ATP6V1H"	0	0	0	0	0	0
"ENSG00000047315.17_POLR2B"	0	0	0	0	0	0
"ENSG00000047346.12_FAM214A"	0	0.342032946946734	0	0	0	0
"ENSG00000047365.12_ARAP2"	0	0	0	0	0	0
"ENSG00000047410.14_TPR"	0	0	0	0	0	0
"ENSG00000047457.14_CP"	0	0	0	0	0	0
"ENSG00000047578.13_KATNIP"	0	0	0	0	0.213642157643768	0
"ENSG00000047579.20_DTNBP1"	0	0	0	0	-0.166384574802599	0
"ENSG00000047597.7_XK"	0	0	0	0	0	0
"ENSG00000047617.15_ANO2"	0	0.666299877250079	0	0	0	0
"ENSG00000047621.12_C12orf4"	0	0	0	0	0	0
"ENSG00000047634.15_SCML1"	0	0	0	0	0	0
"ENSG00000047644.19_WWC3"	0	0	0	0	0	0
"ENSG00000047648.23_ARHGAP6"	0	0.518770715115012	0	0	0.41547900059965	0
"ENSG00000047662.5_FAM184B"	0	0	0	0	0.540846292273244	0
"ENSG00000047849.21_MAP4"	0	0	0	0	0	0
"ENSG00000047932.14_GOPC"	0	0	0	0	0	0
"ENSG00000047936.11_ROS1"	0	0	0	0	0	0
"ENSG00000048028.11_USP28"	0	0	0	0	0	0
"ENSG00000048052.22_HDAC9"	0	0	0	0	0	0
"ENSG00000048140.18_TSPAN17"	0	-0.2068612245869	0	0	0	0
"ENSG00000048162.21_NOP16"	0	0	0	0	0	0
"ENSG00000048342.17_CC2D2A"	0	0	0	0	0.49047667655025	0
"ENSG00000048392.12_RRM2B"	0	0.205761902564573	0	0	0	0
"ENSG00000048405.10_ZNF800"	0	0	0	0	0	0
"ENSG00000048462.11_TNFRSF17"	0	0	0	1.86230864828437	0	2.00272602592463
"ENSG00000048471.14_SNX29"	0	0.198369477496807	0	0	0	0
"ENSG00000048540.15_LMO3"	0	0	0	0	0	0
"ENSG00000048544.6_MRPS10"	0	-0.318811719637294	0	0	0	0
"ENSG00000048545.16_GUCA1A"	NA	0	NA	NA	0	NA
"ENSG00000048649.13_RSF1"	0	0	0	0	0	0
"ENSG00000048707.15_VPS13D"	0	0	0	0	0	0
"ENSG00000048740.18_CELF2"	0	0.338123183510724	0	0	0.444073182129586	0
"ENSG00000048828.17_FAM120A"	0	0	0	0	0	0
"ENSG00000048991.16_R3HDM1"	0	-0.185746903683013	0	0	0	0
"ENSG00000049089.15_COL9A2"	0	-0.662637349203738	0	-1.78514639013027	0	0
"ENSG00000049130.16_KITLG"	0	0	0	0	0	0
"ENSG00000049167.15_ERCC8"	0	-0.174093756407571	0	0	0	0
"ENSG00000049192.15_ADAMTS6"	0	0	0	0	0	0
"ENSG00000049239.13_H6PD"	0	0.188953264923171	0	0	0	0
"ENSG00000049245.13_VAMP3"	0	0	0	0	0	0
"ENSG00000049246.14_PER3"	0	0	0	0	0	0
"ENSG00000049247.14_UTS2"	0	0	0	0	0	0
"ENSG00000049249.9_TNFRSF9"	0	-0.390705503757162	0	0	-0.772241003874268	0
"ENSG00000049283.18_EPN3"	0	0	0	0	0	0
"ENSG00000049323.16_LTBP1"	0	0	0	0	0	0
"ENSG00000049449.10_RCN1"	0	-0.249202915823917	0	0	0	0
"ENSG00000049540.18_ELN"	0	0	0	0	0	0
"ENSG00000049541.11_RFC2"	0	-0.368005844709218	0	-0.773688630193919	-0.271875881822118	0
"ENSG00000049618.24_ARID1B"	0	0	0	0	0	0
"ENSG00000049656.14_CLPTM1L"	0	-0.369554851691135	0	0	0	0
"ENSG00000049759.19_NEDD4L"	0	0	0	0	0.50879342525508	0
"ENSG00000049768.16_FOXP3"	0	0	0	0	0	0
"ENSG00000049769.14_PPP1R3F"	0	-0.256666256418908	0	0	0	0
"ENSG00000049860.14_HEXB"	0	0	0	0	0	0
"ENSG00000049883.15_PTCD2"	0	0	0	0	0	0
"ENSG00000050030.16_NEXMIF"	0	0.472545822512229	0	0	0	0
"ENSG00000050130.18_JKAMP"	0	0	0	0	0	0
"ENSG00000050165.18_DKK3"	0	0	0	0	0	0
"ENSG00000050327.15_ARHGEF5"	0	0	0	0	0	0
"ENSG00000050344.9_NFE2L3"	0	-0.42741938357293	0	0	0	0
"ENSG00000050393.11_MCUR1"	0	0	0	0	0	0
"ENSG00000050405.13_LIMA1"	0	0.319576982084062	0	0	0.274465177822298	0
"ENSG00000050426.16_LETMD1"	0	0	0	0	0	0
"ENSG00000050438.17_SLC4A8"	0	0	0	0	0	0
"ENSG00000050555.19_LAMC3"	0	0.782096392386296	0	0	0	0
"ENSG00000050628.20_PTGER3"	0	-0.514866242342871	0	0	0	0
"ENSG00000050730.16_TNIP3"	0	0.635054124993773	0	0	0	0
"ENSG00000050748.18_MAPK9"	0	0	0	0	0.19896375910107	0
"ENSG00000050767.17_COL23A1"	0	0	0	0	-0.545736902586359	0
"ENSG00000050820.17_BCAR1"	0	0	0	0	0	0
"ENSG00000051009.11_FAM160A2"	0	0.184121783180914	0	0	0.223389577363834	0
"ENSG00000051108.15_HERPUD1"	0	0	0	0	0	0
"ENSG00000051128.19_HOMER3"	0	-0.227331991191958	0	0	-0.300817344765622	0
"ENSG00000051180.17_RAD51"	0	0	0	0	0	0
"ENSG00000051341.14_POLQ"	0	-0.399429222786753	0	0	-0.436660435008242	0
"ENSG00000051382.9_PIK3CB"	0	0	0	0	0	0
"ENSG00000051523.11_CYBA"	0	0	0	0	0	0
"ENSG00000051596.10_THOC3"	0	-0.273186511332083	0	0	0	0
"ENSG00000051620.11_HEBP2"	0	0	0	0	0	0
"ENSG00000051825.15_MPHOSPH9"	0	-0.251700977171802	0	0	0	0
"ENSG00000052126.14_PLEKHA5"	0	0	0	0	0	0
"ENSG00000052344.16_PRSS8"	0	0	0	0	0	0
"ENSG00000052723.12_SIKE1"	0	-0.169898843634175	0	0	0	0
"ENSG00000052749.14_RRP12"	0	-0.219051506764627	0	0	0	0
"ENSG00000052795.13_FNIP2"	0	0	0	0	0	0
"ENSG00000052802.13_MSMO1"	0	0	0	0	0	0
"ENSG00000052841.15_TTC17"	0	0	0	0	0	0
"ENSG00000052850.8_ALX4"	0	0	0	NA	0	0
"ENSG00000053108.17_FSTL4"	0	-0.790039890693681	0	0	0.729952334020806	0
"ENSG00000053254.16_FOXN3"	0	0	0	0	0	0
"ENSG00000053328.8_METTL24"	0	0	0	0	0	0
"ENSG00000053371.12_AKR7A2"	0	0	0	0	0	0
"ENSG00000053372.5_MRTO4"	0	-0.271856079914444	0	0	0	0
"ENSG00000053438.11_NNAT"	0	0.278940541325982	0	0	0	0
"ENSG00000053501.13_USE1"	0	0	0	0	0	0
"ENSG00000053524.12_MCF2L2"	0	0	0	0	-0.762982856646956	0
"ENSG00000053702.15_NRIP2"	0	0	0	0	0	0
"ENSG00000053747.17_LAMA3"	0	0.509802871251671	0	0	0.742466352760243	0
"ENSG00000053770.12_AP5M1"	0	0	0	0	0	0
"ENSG00000053900.11_ANAPC4"	0	0	0	0	0	0
"ENSG00000053918.18_KCNQ1"	0	0.384790934678061	0	0	0.543704575389414	0
"ENSG00000054116.12_TRAPPC3"	0	0	0	0	0	0
"ENSG00000054118.15_THRAP3"	0	0	0	0	0.157554933846802	0
"ENSG00000054148.18_PHPT1"	0	0	0	0	0	0
"ENSG00000054179.12_ENTPD2"	0	0	0	0	0	0
"ENSG00000054219.11_LY75"	0	0	0	0	0	0
"ENSG00000054267.22_ARID4B"	0	0	0	0	0	0
"ENSG00000054277.14_OPN3"	0	0.436761215701538	0	0	0.502719390786583	0
"ENSG00000054282.16_SDCCAG8"	0	0	0	0	0	0
"ENSG00000054356.14_PTPRN"	0	0	0	0	0	0
"ENSG00000054392.13_HHAT"	0	0	0	0	0	0
"ENSG00000054523.18_KIF1B"	0	0	0	0	0	0
"ENSG00000054598.9_FOXC1"	0	-0.424080993854194	0	0	0	0
"ENSG00000054611.14_TBC1D22A"	0	0.169460400253367	0	0	0	0
"ENSG00000054654.19_SYNE2"	0	0	0	0	0	0
"ENSG00000054690.14_PLEKHH1"	0	0.627195262871401	0	0	0	0
"ENSG00000054793.14_ATP9A"	0	-0.245353144901306	0	0	0	0
"ENSG00000054796.13_SPO11"	NA	NA	NA	NA	NA	NA
"ENSG00000054803.4_CBLN4"	0	0	0	0	-0.581406523596374	0
"ENSG00000054938.16_CHRDL2"	NA	NA	NA	0	0	0
"ENSG00000054965.11_FAM168A"	0	-0.192604853111811	0	0	-0.252463731384331	0
"ENSG00000054967.13_RELT"	0	0	0	0	-0.326815962295733	0
"ENSG00000054983.17_GALC"	0	0	0	0	0	0
"ENSG00000055044.11_NOP58"	0	0	0	0	0	0
"ENSG00000055070.17_SZRD1"	0	-0.16583352608214	0	0	0	0
"ENSG00000055118.16_KCNH2"	0	0	0	0	-0.645702142490127	0
"ENSG00000055130.17_CUL1"	0	0	0	0	0	0
"ENSG00000055147.19_FAM114A2"	0	0	0	0	0	0
"ENSG00000055163.20_CYFIP2"	0	0.304244836921372	0	0	0	0
"ENSG00000055208.19_TAB2"	0	0	0	0	0	0
"ENSG00000055211.14_GINM1"	0	0	0	0	0	0
"ENSG00000055332.18_EIF2AK2"	0	0	0	0	0	0
"ENSG00000055483.19_USP36"	0	0	0	0	0	0
"ENSG00000055609.19_KMT2C"	0	0	0	0	0	0
"ENSG00000055732.13_MCOLN3"	0	0	0	0	0	0
"ENSG00000055813.6_CCDC85A"	0	0	0	0	0	0
"ENSG00000055917.16_PUM2"	0	0	0	0	0	0
"ENSG00000055950.16_MRPL43"	0	0	0	0	0	0
"ENSG00000055955.17_ITIH4"	0	-0.485673265060867	0	0	0	0
"ENSG00000055957.11_ITIH1"	0	0	0	0	0	2.07434074634992
"ENSG00000056050.7_HPF1"	0	0	0	0	0	0
"ENSG00000056097.16_ZFR"	0	0	0	0	0	0
"ENSG00000056277.16_ZNF280C"	0	-0.239173872001759	0	0	0	0
"ENSG00000056291.17_NPFFR2"	NA	NA	NA	0	0	0
"ENSG00000056487.16_PHF21B"	0	0.557503839785258	0	0	0	0
"ENSG00000056558.11_TRAF1"	0	0	0	0	0	0
"ENSG00000056586.16_RC3H2"	0	0	0	0	0	0
"ENSG00000056736.10_IL17RB"	0	0	0	0	0	0
"ENSG00000056972.20_TRAF3IP2"	0	0.239501582494719	0	0	0.182139200952697	0
"ENSG00000056998.20_GYG2"	0	0	0	0	0	0
"ENSG00000057019.16_DCBLD2"	0	-0.559312012811876	0	0	0	0
"ENSG00000057149.16_SERPINB3"	5.92256784900401	0	5.4387949594926	0	1.38925200567475	0
"ENSG00000057252.13_SOAT1"	0	0	0	0	0	0
"ENSG00000057294.15_PKP2"	0	0	0	0	0	0
"ENSG00000057468.7_MSH4"	0	0	0	0	0	0
"ENSG00000057593.14_F7"	0	-1.5453703824883	0	0	-1.43879277845907	0
"ENSG00000057608.17_GDI2"	0	0	0	0	0	0
"ENSG00000057657.17_PRDM1"	0	0	0	0	0	0.954155707115547
"ENSG00000057663.16_ATG5"	0	0	0	0	0	0
"ENSG00000057704.13_TMCC3"	0	0	0	0	0	0
"ENSG00000057757.10_PITHD1"	0	0	0	0	0	0
"ENSG00000057935.14_MTA3"	0	-0.165271384926847	0	0	0	0
"ENSG00000058056.9_USP13"	0	0	0	0	0	0
"ENSG00000058063.16_ATP11B"	0	0	0	0	0	0
"ENSG00000058085.15_LAMC2"	0	0	0	0	0	0
"ENSG00000058091.17_CDK14"	0	0.365243686034614	0	0	0	0
"ENSG00000058262.10_SEC61A1"	0	0	0	0	0	0
"ENSG00000058272.19_PPP1R12A"	0	0	0	0	0	0
"ENSG00000058335.16_RASGRF1"	0	0.767398705601732	0	0	0	0
"ENSG00000058404.20_CAMK2B"	0	0	0	0	-1.52621333190058	0
"ENSG00000058453.17_CROCC"	0	0	0	0	0.300797661313289	0
"ENSG00000058600.16_POLR3E"	0	0	0	0	0	0
"ENSG00000058668.15_ATP2B4"	0	0	0	0	0	0
"ENSG00000058673.17_ZC3H11A"	0	0	0	0	-0.450636249226236	0
"ENSG00000058729.11_RIOK2"	0	0	0	0	0	0
"ENSG00000058799.15_YIPF1"	0	0	0	0	0	0
