"LUAD_NORMAL_DEEP"	"LUAD_NORMAL_SHALLOW"	"LUAD_SHALLOW_DEEP"	"LUAD_MALE_FEMALE"	"LUAD_MALE_NORMAL_DEEP"	"LUAD_MALE_NORMAL_SHALLOW"	"LUAD_MALE_SHALLOW_DEEP"	"LUAD_FEMALE_NORMAL_DEEP"	"LUAD_FEMALE_NORMAL_SHALLOW"	"LUAD_FEMALE_SHALLOW_DEEP"
"ENSG00000162645.13_GBP2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162650.16_ATXN7L2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162654.9_GBP4"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162664.17_ZNF326"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162669.16_HFM1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162670.11_BRINP3"	0	0.766794347195558	0	-0.768257521811854	0	0	0	0	0.895217624607194	0
"ENSG00000162676.12_GFI1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162685.6_LSP1P3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162687.19_KCNT2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162688.17_AGL"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162692.12_VCAM1"	0	-0.414276797622895	0	0	0	0	0	0	0	0
"ENSG00000162694.14_EXTL2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162695.12_SLC30A7"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162699.5_DNAJA1P5"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162702.8_ZNF281"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162704.16_ARPC5"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162706.13_CADM3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162711.18_NLRP3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162714.12_ZNF496"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162722.9_TRIM58"	0	0.742313460412982	0	-1.14748673060852	0	0	0	0	0	0
"ENSG00000162723.10_SLAMF9"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162727.3_OR2M5"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162728.5_KCNJ9"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162729.14_IGSF8"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162733.19_DDR2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162734.13_PEA15"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162735.19_PEX19"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162736.17_NCSTN"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162738.6_VANGL2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162739.14_SLAMF6"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162745.10_OLFML2B"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162746.14_FCRLB"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162747.12_FCGR3B"	0	0	0	0	0	0	0	0	0.96808263189174	0
"ENSG00000162753.13_SLC9C2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162755.14_KLHDC9"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162757.4_C1orf74"	0	-0.1910804116021	0	0	0	0	0	0	0	0
"ENSG00000162761.14_LMX1A"	0	-1.68664494793943	0	-1.5748810387599	0	0	0	0	-1.84248095887609	0
"ENSG00000162763.4_LRRC52"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162769.13_FLVCR1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162771.8_FAM71A"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162772.17_ATF3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162775.16_RBM15"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162777.17_DENND2D"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162779.22_AXDND1"	0	1.51504194971537	0	0	0	1.91915548804019	0	0	1.09192895762933	0
"ENSG00000162782.16_TDRD5"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162783.11_IER5"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162804.14_SNED1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162813.18_BPNT1"	0	0	0	0.218533692139785	0	0	0	0	0	0
"ENSG00000162814.11_SPATA17"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162817.7_C1orf115"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162819.12_BROX"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162825.16_NBPF20"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162836.12_ACP6"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162840.4_MT2P1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162843.17_WDR64"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162849.16_KIF26B"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162851.8_TFB2M"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162852.14_CNST"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162869.16_PPP1R21"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162873.15_KLHDC8A"	0	0	0	-0.575138958265902	0	0	0	0	0	0
"ENSG00000162877.13_PM20D1"	0	-0.609781567849714	0	0	0	0	0	0	0	0
"ENSG00000162878.13_PKDCC"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162881.6_OXER1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162882.15_HAAO"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162885.14_B3GALNT2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162888.4_C1orf147"	0	-0.428097708525877	0	0	0	0	0	0	0	0
"ENSG00000162889.11_MAPKAPK2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162891.10_IL20"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162892.16_IL24"	0	-0.452218312544298	0	0	0	-1.12401013952665	0	0	0	0
"ENSG00000162894.12_FCMR"	0	0	0	-0.436557275939452	0	0	0	0	0	0
"ENSG00000162896.6_PIGR"	0	0.772715525146353	0	0	0	0	0	0	0	0
"ENSG00000162897.16_FCAMR"	0	0	0	-0.8039684505832	0	0	0	0	0	0
"ENSG00000162909.18_CAPN2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162910.19_MRPL55"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162913.10_OBSCN-AS1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162923.17_WDR26"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162924.15_REL"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162927.14_PUS10"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162928.9_PEX13"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162929.14_KIAA1841"	0	-0.231718539049969	0	0	0	0	0	0	0	0
"ENSG00000162931.12_TRIM17"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162944.11_RFTN2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162946.23_DISC1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162947.5_LINC01931"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162949.16_CAPN13"	0	0	0	0	0	1.26802399833555	0	0	0	0
"ENSG00000162951.11_LRRTM1"	0	0	0	-1.52801142919965	0	0	0	0	0	0
"ENSG00000162959.13_MEMO1"	0	-0.407366315453669	0	0	0	0	0	0	-0.451578126157883	0
"ENSG00000162961.14_DPY30"	0	-0.211879918525476	0	0	0	0	0	0	0	0
"ENSG00000162971.11_TYW5"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162972.10_MAIP1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162975.5_KCNF1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162976.13_SLC66A3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162980.17_ARL5A"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162981.14_LRATD1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162989.5_KCNJ3"	0	0	0	0	0	1.74031485064487	0	0	-1.29268633424257	0
"ENSG00000162992.4_NEUROD1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162994.16_CLHC1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162997.15_PRORSD1P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162998.5_FRZB"	0	0	0	0	0	0	0	0	0	0
"ENSG00000162999.13_DUSP19"	0	0.274526859391117	0	0	0	0.40123414270672	0	0	0	0
"ENSG00000163001.12_CFAP36"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163002.13_NUP35"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163006.12_CCDC138"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163012.4_ZSWIM2"	0	-1.44511679324605	0	0	0	-2.45683192638103	0	0	0	0
"ENSG00000163013.12_FBXO41"	0	-0.329467930768009	0	0	0	0	0	0	0	0
"ENSG00000163016.10_ALMS1P1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163017.14_ACTG2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163026.12_WDCP"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163029.16_SMC6"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163032.12_VSNL1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163040.15_CCDC74A"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163041.13_H3-3A"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163046.15_ANKRD30BL"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163050.18_COQ8A"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163053.11_SLC16A14"	0	0	0	0.646668215359174	0	0	0	0	0	0
"ENSG00000163060.8_TEKT4"	0	0.976125132374962	0	0	0	1.30523008048188	0	0	0	0
"ENSG00000163064.7_EN1"	-4.1859562467948	2.73862889788742	0	-2.28460195601435	0	0	0	0	3.71642497171621	0
"ENSG00000163069.13_SGCB"	0	0.249058337837765	0	0	0	0	0	0	0	0
"ENSG00000163071.11_SPATA18"	0	1.10908899785032	0	0	0	1.58006087269227	0	0	0.728854952314992	0
"ENSG00000163072.16_NOSTRIN"	0	0.797246157589643	0	0	0	0.835501836307665	0	0	0.773828402875127	0
"ENSG00000163075.13_CFAP221"	0	0	0	0	0	0.769325586576838	0	0	0	0
"ENSG00000163081.4_CCDC140"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163082.10_SGPP2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163083.6_INHBB"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163092.21_XIRP2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163093.12_BBS5"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163098.6_BIRC8"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163104.18_SMARCAD1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163106.11_HPGDS"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163110.15_PDLIM5"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163114.6_PDHA2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163116.10_STPG2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163121.10_NEURL3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163125.15_RPRD2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163126.15_ANKRD23"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163131.11_CTSS"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163132.8_MSX1"	0	0.401303401824317	0	0	0	0	0	0	0	0
"ENSG00000163138.19_PACRGL"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163141.20_BNIPL"	0	0.546412658784096	0	0	0	0.801609071917617	0	0	0	0
"ENSG00000163145.13_C1QTNF7"	0	0.674419952159884	0	0	0	0	0	0	0.724785054345184	0
"ENSG00000163154.6_TNFAIP8L2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163155.12_LYSMD1"	0	0	0	0.250218749654056	0	0	0	0	0	0
"ENSG00000163156.12_SCNM1"	0	-0.223629658078048	0	0	0	0	0	0	0	0
"ENSG00000163157.15_TMOD4"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163159.14_VPS72"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163161.14_ERCC3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163162.9_RNF149"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163166.15_IWS1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163170.12_BOLA3"	0	-0.26409641353691	0	0	0	0	0	0	0	0
"ENSG00000163171.8_CDC42EP3"	0	-0.303878415281874	0	0	0	0	0	0	0	0
"ENSG00000163191.6_S100A11"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163202.5_LCE3D"	0	0	0	-3.29415923554351	0	0	0	0	0	0
"ENSG00000163206.6_SMCP"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163207.7_IVL"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163209.15_SPRR3"	0	1.41798152995777	0	0	0	0	0	0	0	0
"ENSG00000163214.21_DHX57"	0	-0.157885219510345	0	0	0	0	0	0	-0.222028375793423	0
"ENSG00000163216.7_SPRR2D"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163217.2_BMP10"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163218.15_PGLYRP4"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163219.12_ARHGAP25"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163220.11_S100A9"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163221.9_S100A12"	0	0.597037103472748	0	0	0	1.14015140210729	0	0	0	0
"ENSG00000163235.16_TGFA"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163239.12_TDRD10"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163249.13_CCNYL1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163251.4_FZD5"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163254.5_CRYGC"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163257.11_DCAF16"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163263.7_C1orf189"	0	0.957678020029443	0	0	0	1.40256300158039	0	0	0	0
"ENSG00000163273.4_NPPC"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163281.12_GNPDA2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163283.7_ALPP"	0	1.76244195834949	0	0	0	1.25193495135305	0	0	2.097040903862	0
"ENSG00000163285.8_GABRG1"	0	1.16220748841449	0	0	0	0	0	0	0	0
"ENSG00000163286.9_ALPG"	0	0	0	0	0	1.44401799137515	0	0	0	0
"ENSG00000163288.14_GABRB1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163291.14_PAQR3"	0	-0.381145960427715	0	0	0	-0.388769603437432	0	0	-0.371627134349575	0
"ENSG00000163293.12_NIPAL1"	0	0	0	0	0	0.603487495023601	0	0	0	0
"ENSG00000163295.5_ALPI"	0	0	0	2.98418269286052	20.1794211063225	0	18.8286843845185	0	0	0
"ENSG00000163297.17_ANTXR2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163312.11_HELQ"	0	0.126395507042327	0	0	0	0	0	0	0	0
"ENSG00000163319.11_MRPS18C"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163320.12_CGGBP1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163322.14_ABRAXAS1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163328.14_GPR155"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163331.12_DAPL1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163344.6_PMVK"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163346.17_PBXIP1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163347.6_CLDN1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163348.4_PYGO2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163349.22_HIPK1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163352.5_LENEP"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163354.15_DCST2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163357.11_DCST1"	0	-0.418450987984335	0	0	0	-0.618871853386438	0	0	0	0
"ENSG00000163359.16_COL6A3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163362.11_INAVA"	0	0.375709552218718	0	0	0	0	0	0	0	0
"ENSG00000163364.10_LINC01116"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163374.19_YY1AP1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163376.11_KBTBD8"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163377.16_TAFA4"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163378.14_EOGT"	0	0.301949887145764	0	0	0	0	0	0	0.406822325710824	0
"ENSG00000163380.16_LMOD3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163382.12_NAXE"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163389.12_POGLUT1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163393.13_SLC22A15"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163394.6_CCKAR"	0	0	0	0	19.0180458346832	0	20.6476356405912	0	2.06089079525931	0
"ENSG00000163395.17_IGFN1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163399.16_ATP1A1"	0	0.33067526298112	0	0	0	0	0	0	0.356166459138139	0
"ENSG00000163406.11_SLC15A2"	0	0	0	-0.50628363789759	0	0	0	0	0	0
"ENSG00000163412.13_EIF4E3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163421.9_PROK2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163424.9_TEX55"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163428.4_LRRC58"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163430.12_FSTL1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163431.13_LMOD1"	0	0.364443235922211	0	0	0	0	0	0	0	0
"ENSG00000163435.16_ELF3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163440.12_PDCL2"	0	0	0	0	0	0	0	0	-2.15938151502084	0
"ENSG00000163444.12_TMEM183A"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163449.11_TMEM169"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163453.11_IGFBP7"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163462.18_TRIM46"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163463.13_KRTCAP2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163464.8_CXCR1"	0	0	0	0	0	0	0	0	0.826910944992121	0
"ENSG00000163466.16_ARPC2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163467.12_TSACC"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163468.15_CCT3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163472.19_TMEM79"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163479.14_SSR2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163481.8_RNF25"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163482.12_STK36"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163485.17_ADORA1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163491.16_NEK10"	0	0.664665473167015	0	0	0	1.22280654264176	0	0	0	0
"ENSG00000163492.15_CCDC141"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163497.3_FEV"	4.21856101209396	-1.51484504020484	0	3.17830405628933	0	0	0	0	0	0
"ENSG00000163499.12_CRYBA2"	0	-1.14824628100372	0	2.2723914399715	0	-1.92181658825197	0	0	0	0
"ENSG00000163501.7_IHH"	0	1.2242699803401	0	0	0	0	0	0	2.25951190074964	0
"ENSG00000163507.14_CIP2A"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163508.13_EOMES"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163510.14_CWC22"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163512.14_AZI2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163513.19_TGFBR2"	0	0.379729271694442	0	0	0	0	0	0	0.409472554716904	0
"ENSG00000163515.6_RETNLB"	0	-1.61940188504312	0	1.33692499461061	0	-2.24226990378749	0	0	0	0
"ENSG00000163516.14_ANKZF1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163517.15_HDAC11"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163518.11_FCRL4"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163519.14_TRAT1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163520.14_FBLN2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163521.16_GLB1L"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163527.10_STT3B"	0	0	0	0.206074412146133	0	0	0	0	0	0
"ENSG00000163528.13_CHCHD4"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163530.4_DPPA2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163531.15_NFASC"	0	0.420852053966492	0	0	0	0	0	0	0.600590532330878	0
"ENSG00000163534.15_FCRL1"	0	0	0	-0.630243650043487	0	0	0	0	0	0
"ENSG00000163535.18_SGO2"	0	-0.31986314895499	0	0	0	0	0	0	0	0
"ENSG00000163536.13_SERPINI1"	0	0	0	0.329009449848056	0	0	0	0	0	0
"ENSG00000163539.17_CLASP2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163541.12_SUCLG1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163545.11_NUAK2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163554.15_SPTA1"	0	0.60097808585793	0	0	0	0	0	0	0	0
"ENSG00000163558.13_PRKCI"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163563.8_MNDA"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163564.15_PYHIN1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163565.19_IFI16"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163568.15_AIM2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163576.18_EFHB"	0	0.706791656821519	0	0	0	1.30352356584215	0	0	0	0
"ENSG00000163577.8_EIF5A2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163581.14_SLC2A2"	0	-3.62401025282685	0	0	0	-2.73587178379705	0	0	-3.99374331345549	0
"ENSG00000163584.18_RPL22L1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163586.10_FABP1"	0	1.89529317570398	0	1.79308520038169	0	4.30352182890618	0	0	0	0
"ENSG00000163590.14_PPM1L"	0	0.35284881607807	0	0	0	0	0	0	0	0
"ENSG00000163596.16_ICA1L"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163597.15_SNHG16"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163599.17_CTLA4"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163600.13_ICOS"	0	0	0	0	0	-0.631688720665833	0	0	0	0
"ENSG00000163602.11_RYBP"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163605.15_PPP4R2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163606.11_CD200R1"	0	0	0	0	0	-0.556115942209008	0	0	0	0
"ENSG00000163607.17_GTPBP8"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163608.15_NEPRO"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163611.11_SPICE1"	0	-0.342099019712629	0	0	0	0	0	0	-0.43640542142116	0
"ENSG00000163612.10_FAM86KP"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163617.11_CCDC191"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163618.18_CADPS"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163623.9_NKX6-1"	0	-0.687827602237921	0	0	0	0	0	0	-1.04386899567096	0
"ENSG00000163624.6_CDS1"	0	0.264905938314785	0	0	0	0.4156197604021	0	0	0	0
"ENSG00000163625.16_WDFY3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163626.17_COX18"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163629.13_PTPN13"	0	0.437504542390077	0	0	0	0	0	0	0	0
"ENSG00000163630.11_SYNPR"	0	0	0	0	0	2.15362713042841	0	0	-2.46531288985271	0
"ENSG00000163631.17_ALB"	-5.12600106739114	0	4.59643810255432	0	4.89330598636561	4.30720600214767	0	7.01223927002626	0	7.72974937443242
"ENSG00000163632.14_C3orf49"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163633.12_C4orf36"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163634.12_THOC7"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163635.20_ATXN7"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163636.11_PSMD6"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163637.13_PRICKLE2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163638.13_ADAMTS9"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163644.15_PPM1K"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163645.15_ERICH6"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163646.12_CLRN1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163655.16_GMPS"	0	-0.212585728339034	0	0	0	0	0	0	-0.26812755818471	0
"ENSG00000163659.13_TIPARP"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163660.12_CCNL1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163661.4_PTX3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163666.10_HESX1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163673.7_DCLK3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163681.16_SLMAP"	0	0.195432986628326	0	0	0	0.2725113851424	0	0	0	0
"ENSG00000163682.17_RPL9"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163683.12_SMIM14"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163684.12_RPP14"	0	0.158836346704947	0	0	0	0	0	0	0	0
"ENSG00000163686.15_ABHD6"	0	0.285381096626074	0	0	0	0	0	0	0.394798397974206	0
"ENSG00000163687.14_DNASE1L3"	0	0.683321300911804	0	0	0	0	0	0	1.19017272391057	0
"ENSG00000163689.20_CFAP20DC"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163694.15_RBM47"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163697.17_APBB2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163701.19_IL17RE"	0	0.432178753284105	0	0	0	0.641004115282153	0	0	0	0
"ENSG00000163702.20_IL17RC"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163703.19_CRELD1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163704.12_PRRT3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163705.13_FANCD2OS"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163710.9_PCOLCE2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163714.18_U2SURP"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163719.20_MTMR14"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163728.11_TTC14"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163734.4_CXCL3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163735.7_CXCL5"	0	0	0	0	0	0	0	0	0	0
"ENSG00000163736.4_PPBP"	0	0	0	0	0	-1.19928226074195	0	0	0	0
"ENSG00000163737.4_PF4"	0	0.942115439507898	0	0	0	0	0	0	1.67559119145125	0
